method,training_run_id,policy_sha256,case,scenario_seed,simulation_seed,wall_time_constant_s,wall_sliding_friction,wall_yaw_deg,position_noise_std_m,force_noise_std_n,force_bias_n,measurement_delay_ms,bias_compensation_scale,controller,scenario,force_rmse_n,peak_force_n,tangent_rmse_mm,orientation_rmse_deg,contact_ratio_pct,torque_rms_nm,saturation_pct,controller_p95_us,fallback_count,policy_update_count,torque_context_fallback_count,residual_rms_n,residual_torque_projection_pct,residual_mean_projection_scale,nominal_torque_projection_pct,nominal_mean_projection_scale,nominal_projection_fallback_count,gate_pass,failed_checks
fixed_hybrid,,,blind_00,16301434959511870338,1237627388685738049,0.009887234693174861,0.8821636366814103,3.052729140061988,0.0002289770139691858,0.19046792354407024,-1.377518591542891,8,0.851194790383711,hybrid,blind_00,9.759340720336278,32.4659070008297,10.398501148164334,6.459851630956997,100.0,23.384230587684023,0.0,211.9706,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,force_rmse
adaptive_hybrid,,,blind_00,16301434959511870338,1237627388685738049,0.009887234693174861,0.8821636366814103,3.052729140061988,0.0002289770139691858,0.19046792354407024,-1.377518591542891,8,0.851194790383711,adaptive_hybrid,blind_00,3.293177765229293,41.59467125008912,9.047135238935958,6.753153548029852,100.0,22.850286703749976,0.0,338.02609999999993,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force
safe_adaptive_hybrid,,,blind_00,16301434959511870338,1237627388685738049,0.009887234693174861,0.8821636366814103,3.052729140061988,0.0002289770139691858,0.19046792354407024,-1.377518591542891,8,0.851194790383711,safe_adaptive_hybrid,blind_00,3.442519767394665,39.18624769304269,8.715588356526435,6.752274506469062,100.0,22.79390887383974,0.0,481.5768,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_00,16301434959511870338,1237627388685738049,0.009887234693174861,0.8821636366814103,3.052729140061988,0.0002289770139691858,0.19046792354407024,-1.377518591542891,8,0.851194790383711,torque_residual_run_00,blind_00,2.8138197679821837,45.35698300606364,10.650102471704756,6.7637057450881715,100.0,22.75882260835012,0.0,1781.9115,0,226,0,2.600321057964005,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_00,16301434959511870338,1237627388685738049,0.009887234693174861,0.8821636366814103,3.052729140061988,0.0002289770139691858,0.19046792354407024,-1.377518591542891,8,0.851194790383711,torque_residual_run_01,blind_00,2.9865332787353145,43.738909094957435,10.201272998607811,6.75664161593733,100.0,22.774943111595874,0.0,1819.4275499999999,0,226,0,2.089508327884984,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_00,16301434959511870338,1237627388685738049,0.009887234693174861,0.8821636366814103,3.052729140061988,0.0002289770139691858,0.19046792354407024,-1.377518591542891,8,0.851194790383711,torque_residual_run_02,blind_00,3.076758484879505,44.0160406156185,9.827265826023158,6.75451124057397,100.0,22.78992679789837,0.0,946.2543999999998,0,226,0,2.038703219798687,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_00,16301434959511870338,1237627388685738049,0.009887234693174861,0.8821636366814103,3.052729140061988,0.0002289770139691858,0.19046792354407024,-1.377518591542891,8,0.851194790383711,torque_residual_run_03,blind_00,3.0275161174107184,42.656115119068595,10.212293184562268,6.7573582281327225,100.0,22.77033396990168,0.0,1010.9483499999997,0,226,0,1.9142643199856328,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_00,16301434959511870338,1237627388685738049,0.009887234693174861,0.8821636366814103,3.052729140061988,0.0002289770139691858,0.19046792354407024,-1.377518591542891,8,0.851194790383711,torque_residual_run_04,blind_00,3.0071525344777585,44.60177317261878,10.485600125545956,6.7550477697036095,100.0,22.776841628016626,0.0,1808.0481499999999,0,226,0,2.1728664923149115,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force
fixed_hybrid,,,blind_01,17525301306413689991,6910629524156363117,0.012582029739685018,0.8318232671722412,-4.147700028969988,0.0003998300046520015,0.6162307257546606,-0.794574134650318,14,1.0567888878937712,hybrid,blind_01,1.5093264522682532,35.8802868009113,20.885122451511023,1.9489424529677293,100.0,22.848919580968875,0.0,268.4031,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
adaptive_hybrid,,,blind_01,17525301306413689991,6910629524156363117,0.012582029739685018,0.8318232671722412,-4.147700028969988,0.0003998300046520015,0.6162307257546606,-0.794574134650318,14,1.0567888878937712,adaptive_hybrid,blind_01,1.3205785031659136,37.72389503403627,16.117968056275533,1.9829455163619674,100.0,23.003610537466,0.0,424.45935,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
safe_adaptive_hybrid,,,blind_01,17525301306413689991,6910629524156363117,0.012582029739685018,0.8318232671722412,-4.147700028969988,0.0003998300046520015,0.6162307257546606,-0.794574134650318,14,1.0567888878937712,safe_adaptive_hybrid,blind_01,1.3206305070530053,37.72414094389947,16.118075680210787,1.982941608114329,100.0,23.003600692098953,0.0,644.5068,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_01,17525301306413689991,6910629524156363117,0.012582029739685018,0.8318232671722412,-4.147700028969988,0.0003998300046520015,0.6162307257546606,-0.794574134650318,14,1.0567888878937712,torque_residual_run_00,blind_01,1.4374937691789162,38.93227225788305,13.557056061031656,1.9829814646005908,100.0,22.95847381720968,0.0,1819.49425,0,226,0,2.8265577932454495,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_01,17525301306413689991,6910629524156363117,0.012582029739685018,0.8318232671722412,-4.147700028969988,0.0003998300046520015,0.6162307257546606,-0.794574134650318,14,1.0567888878937712,torque_residual_run_01,blind_01,1.3466749826273907,37.73774161937632,13.75075407914738,1.9841075912842205,100.0,22.943688643433003,0.0,1081.6316499999998,0,226,0,2.595552569528108,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_01,17525301306413689991,6910629524156363117,0.012582029739685018,0.8318232671722412,-4.147700028969988,0.0003998300046520015,0.6162307257546606,-0.794574134650318,14,1.0567888878937712,torque_residual_run_02,blind_01,1.4185904890406604,38.49640928064166,13.419597903236287,1.9848105755095315,100.0,22.986508106706857,0.0,854.2761499999999,0,226,0,2.8579932154668604,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_01,17525301306413689991,6910629524156363117,0.012582029739685018,0.8318232671722412,-4.147700028969988,0.0003998300046520015,0.6162307257546606,-0.794574134650318,14,1.0567888878937712,torque_residual_run_03,blind_01,1.4016911437059785,37.512954744958044,14.009824972162836,1.9853265290179833,100.0,22.968284405823166,0.0,806.6738999999995,0,226,0,2.4640977174530545,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_01,17525301306413689991,6910629524156363117,0.012582029739685018,0.8318232671722412,-4.147700028969988,0.0003998300046520015,0.6162307257546606,-0.794574134650318,14,1.0567888878937712,torque_residual_run_04,blind_01,1.4107839030549176,38.133897399484034,13.977003960457532,1.9857433009044594,100.0,22.95651560425479,0.0,1044.7817,0,226,0,2.6132842163009165,0.0,1.0,0.0,1.0,0,no,peak_force
fixed_hybrid,,,blind_02,9582396171392131757,11510007187665870296,0.0050004061472502265,0.5045178125612781,-0.3277435039229264,0.0006421300511874154,0.6302556573838245,0.1800175446341572,12,0.946462228212979,hybrid,blind_02,1.2232498741108235,36.32964319104509,7.955956474023577,2.068993330586862,100.0,24.506863698792024,0.0,268.20295,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
adaptive_hybrid,,,blind_02,9582396171392131757,11510007187665870296,0.0050004061472502265,0.5045178125612781,-0.3277435039229264,0.0006421300511874154,0.6302556573838245,0.1800175446341572,12,0.946462228212979,adaptive_hybrid,blind_02,1.2170342410120076,38.146443928634085,7.020805265446134,2.073793575671116,100.0,24.55262349396416,0.0,367.62185,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
safe_adaptive_hybrid,,,blind_02,9582396171392131757,11510007187665870296,0.0050004061472502265,0.5045178125612781,-0.3277435039229264,0.0006421300511874154,0.6302556573838245,0.1800175446341572,12,0.946462228212979,safe_adaptive_hybrid,blind_02,1.1079614001703104,34.85128290173455,7.028249475675391,2.073517108415721,100.0,24.556674892036316,0.0,647.13865,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_02,9582396171392131757,11510007187665870296,0.0050004061472502265,0.5045178125612781,-0.3277435039229264,0.0006421300511874154,0.6302556573838245,0.1800175446341572,12,0.946462228212979,torque_residual_run_00,blind_02,1.2395084211182457,38.968981584850745,7.537909831183953,2.0574401896084296,100.0,24.61578943915955,0.0,1851.3713499999997,0,226,0,2.6785238898556623,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_02,9582396171392131757,11510007187665870296,0.0050004061472502265,0.5045178125612781,-0.3277435039229264,0.0006421300511874154,0.6302556573838245,0.1800175446341572,12,0.946462228212979,torque_residual_run_01,blind_02,1.173027927251463,37.370749805285655,7.324624666771302,2.058554127588116,100.0,24.582359926421155,0.0,1729.3443499999996,0,226,0,2.320684866080037,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_02,9582396171392131757,11510007187665870296,0.0050004061472502265,0.5045178125612781,-0.3277435039229264,0.0006421300511874154,0.6302556573838245,0.1800175446341572,12,0.946462228212979,torque_residual_run_02,blind_02,1.2070003036218284,39.10221203574709,7.090257845442642,2.0593967225813508,100.0,24.615195014886826,0.0,1119.3620999999998,0,226,0,2.4032476036602834,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_02,9582396171392131757,11510007187665870296,0.0050004061472502265,0.5045178125612781,-0.3277435039229264,0.0006421300511874154,0.6302556573838245,0.1800175446341572,12,0.946462228212979,torque_residual_run_03,blind_02,1.2231651331882805,38.11785024933181,7.449254762481052,2.0616393437011356,100.0,24.598074190676545,0.0,1283.341799999999,0,226,0,2.1502367101135995,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_02,9582396171392131757,11510007187665870296,0.0050004061472502265,0.5045178125612781,-0.3277435039229264,0.0006421300511874154,0.6302556573838245,0.1800175446341572,12,0.946462228212979,torque_residual_run_04,blind_02,1.234258775070554,37.83255412546101,7.5929111371344264,2.0591158640852307,100.0,24.613523998430434,0.0,913.8205499999992,0,226,0,2.342725177052644,0.0,1.0,0.0,1.0,0,no,peak_force
fixed_hybrid,,,blind_03,2020940413233927572,6354302425675587931,0.0051846536748153035,0.42246682253752366,-0.8671136766021013,4.301117330204543e-05,0.40630741871254694,-0.13281593873606767,16,0.9490837671907363,hybrid,blind_03,1.0743800614822772,33.31685571626772,7.238728829169719,1.9322765394504497,100.0,24.8266947683741,0.0,215.6886,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_03,2020940413233927572,6354302425675587931,0.0051846536748153035,0.42246682253752366,-0.8671136766021013,4.301117330204543e-05,0.40630741871254694,-0.13281593873606767,16,0.9490837671907363,adaptive_hybrid,blind_03,1.0956273675024597,34.7329295991032,6.328458587228916,1.9354885749330297,100.0,24.846666752013046,0.0,362.0646,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_03,2020940413233927572,6354302425675587931,0.0051846536748153035,0.42246682253752366,-0.8671136766021013,4.301117330204543e-05,0.40630741871254694,-0.13281593873606767,16,0.9490837671907363,safe_adaptive_hybrid,blind_03,1.095638619093577,34.733205174869,6.3285190267705715,1.9354914100939693,100.0,24.84666982142058,0.0,541.61405,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_03,2020940413233927572,6354302425675587931,0.0051846536748153035,0.42246682253752366,-0.8671136766021013,4.301117330204543e-05,0.40630741871254694,-0.13281593873606767,16,0.9490837671907363,torque_residual_run_00,blind_03,1.198927564288827,35.65402827327772,7.2134254665482835,1.9195592600371185,100.0,24.93739974967887,0.0,1840.0409999999997,0,226,0,2.7469424314703446,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_03,2020940413233927572,6354302425675587931,0.0051846536748153035,0.42246682253752366,-0.8671136766021013,4.301117330204543e-05,0.40630741871254694,-0.13281593873606767,16,0.9490837671907363,torque_residual_run_01,blind_03,1.146748625536067,35.020248318444864,6.925863394987556,1.9201298311005026,100.0,24.90756641371647,0.0,1833.2656999999997,0,226,0,2.3413727295169506,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_03,2020940413233927572,6354302425675587931,0.0051846536748153035,0.42246682253752366,-0.8671136766021013,4.301117330204543e-05,0.40630741871254694,-0.13281593873606767,16,0.9490837671907363,torque_residual_run_02,blind_03,1.1416350788431444,34.73351809687894,6.750213387543281,1.922041252045797,100.0,24.935096542186262,0.0,1662.1142,0,226,0,2.4675837974676353,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_03,2020940413233927572,6354302425675587931,0.0051846536748153035,0.42246682253752366,-0.8671136766021013,4.301117330204543e-05,0.40630741871254694,-0.13281593873606767,16,0.9490837671907363,torque_residual_run_03,blind_03,1.0996682684580823,36.79768084533634,7.017924715976378,1.922378325766907,100.0,24.923046860416733,0.0,1652.2719999999995,0,226,0,2.1898988493167124,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_03,2020940413233927572,6354302425675587931,0.0051846536748153035,0.42246682253752366,-0.8671136766021013,4.301117330204543e-05,0.40630741871254694,-0.13281593873606767,16,0.9490837671907363,torque_residual_run_04,blind_03,1.1552202600433996,34.82701326127294,7.1582240453314805,1.9226167535305132,100.0,24.92025873384453,0.0,1835.8478499999999,0,226,0,2.3577001490864986,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_04,4577279984682491532,6078883991136184361,0.009033864590999526,0.4443835186611313,4.737394929302027,0.00044589919747070177,0.24281306283026535,-1.3764104256631897,26,1.1029041175760448,hybrid,blind_04,1.8098531973408232,31.169976095260065,16.451838329510647,3.6562004860289132,100.0,25.045281923231922,0.0,273.36899999999997,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,tangent_rmse
adaptive_hybrid,,,blind_04,4577279984682491532,6078883991136184361,0.009033864590999526,0.4443835186611313,4.737394929302027,0.00044589919747070177,0.24281306283026535,-1.3764104256631897,26,1.1029041175760448,adaptive_hybrid,blind_04,1.086081452322358,30.005228289758936,12.496946315429247,3.687414217213878,100.0,25.07199278489546,0.0,348.53725,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_04,4577279984682491532,6078883991136184361,0.009033864590999526,0.4443835186611313,4.737394929302027,0.00044589919747070177,0.24281306283026535,-1.3764104256631897,26,1.1029041175760448,safe_adaptive_hybrid,blind_04,1.086085070181435,30.00525633384989,12.496949087921836,3.687414119246982,100.0,25.071992827925822,0.0,631.1702,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_04,4577279984682491532,6078883991136184361,0.009033864590999526,0.4443835186611313,4.737394929302027,0.00044589919747070177,0.24281306283026535,-1.3764104256631897,26,1.1029041175760448,torque_residual_run_00,blind_04,1.3778840664593288,30.876566954513475,9.908773211509889,3.696743012356417,100.0,25.21023407036238,0.0,948.6276499999998,0,226,0,2.9060539462743,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_04,4577279984682491532,6078883991136184361,0.009033864590999526,0.4443835186611313,4.737394929302027,0.00044589919747070177,0.24281306283026535,-1.3764104256631897,26,1.1029041175760448,torque_residual_run_01,blind_04,1.2284309999148029,31.429209288139578,9.915270351990204,3.6998629676910544,100.0,25.1881875600209,0.0,1738.6347,0,226,0,2.636861569804436,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_04,4577279984682491532,6078883991136184361,0.009033864590999526,0.4443835186611313,4.737394929302027,0.00044589919747070177,0.24281306283026535,-1.3764104256631897,26,1.1029041175760448,torque_residual_run_02,blind_04,1.3786787940689933,32.472389920282076,9.945871054939104,3.694982718214455,100.0,25.218610289899722,0.0,1057.5681999999993,0,226,0,2.9430302635794914,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_04,4577279984682491532,6078883991136184361,0.009033864590999526,0.4443835186611313,4.737394929302027,0.00044589919747070177,0.24281306283026535,-1.3764104256631897,26,1.1029041175760448,torque_residual_run_03,blind_04,1.3458535289960316,31.666567072741106,10.420814515153753,3.695398279061563,100.0,25.19560733428302,0.0,1011.6697,0,226,0,2.507729714780232,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_04,4577279984682491532,6078883991136184361,0.009033864590999526,0.4443835186611313,4.737394929302027,0.00044589919747070177,0.24281306283026535,-1.3764104256631897,26,1.1029041175760448,torque_residual_run_04,blind_04,1.3474710945399144,31.96177336228879,10.361214606247078,3.6960811320361464,100.0,25.194069736550635,0.0,1764.1229999999998,0,226,0,2.6091112556901623,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_05,12532684049207094977,15871473360209801291,0.023115557536976583,0.4917672503268112,-3.760145778548971,0.00028627328913135745,0.4815742032313364,0.15805004756670904,28,0.9777388764527187,hybrid,blind_05,0.9795868341821417,36.74188455861135,8.079687290059411,0.8192899284295319,100.0,24.659563729713394,0.0,254.24725,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
adaptive_hybrid,,,blind_05,12532684049207094977,15871473360209801291,0.023115557536976583,0.4917672503268112,-3.760145778548971,0.00028627328913135745,0.4815742032313364,0.15805004756670904,28,0.9777388764527187,adaptive_hybrid,blind_05,0.9789479169633881,36.43726030646985,7.137831649040189,0.8288331575380236,100.0,24.73710976117846,0.0,346.6445,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
safe_adaptive_hybrid,,,blind_05,12532684049207094977,15871473360209801291,0.023115557536976583,0.4917672503268112,-3.760145778548971,0.00028627328913135745,0.4815742032313364,0.15805004756670904,28,0.9777388764527187,safe_adaptive_hybrid,blind_05,0.9304670454143111,38.051466746250966,7.163286506022634,0.8289944571749753,100.0,24.744243437204297,0.0,629.32955,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_05,12532684049207094977,15871473360209801291,0.023115557536976583,0.4917672503268112,-3.760145778548971,0.00028627328913135745,0.4815742032313364,0.15805004756670904,28,0.9777388764527187,torque_residual_run_00,blind_05,1.110835117421623,38.051466746250966,6.725709539909161,0.8183303897183648,100.0,24.817523495345085,0.0,1764.0088,0,226,0,2.7984137906455926,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_05,12532684049207094977,15871473360209801291,0.023115557536976583,0.4917672503268112,-3.760145778548971,0.00028627328913135745,0.4815742032313364,0.15805004756670904,28,0.9777388764527187,torque_residual_run_01,blind_05,1.0711037383923858,38.051466746250966,6.666869835275445,0.8169709095884239,100.0,24.803162129023626,0.0,1780.6176999999998,0,226,0,2.4213131057995745,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_05,12532684049207094977,15871473360209801291,0.023115557536976583,0.4917672503268112,-3.760145778548971,0.00028627328913135745,0.4815742032313364,0.15805004756670904,28,0.9777388764527187,torque_residual_run_02,blind_05,1.0456255174181412,38.051466746250966,6.355514547742078,0.824248030589989,100.0,24.814943361696766,0.0,1765.37695,0,226,0,2.6301987954920825,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_05,12532684049207094977,15871473360209801291,0.023115557536976583,0.4917672503268112,-3.760145778548971,0.00028627328913135745,0.4815742032313364,0.15805004756670904,28,0.9777388764527187,torque_residual_run_03,blind_05,1.0735668645700163,38.051466746250966,6.845844045239905,0.8188627448333533,100.0,24.801235886294943,0.0,1759.999,0,226,0,2.2790557092343415,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_05,12532684049207094977,15871473360209801291,0.023115557536976583,0.4917672503268112,-3.760145778548971,0.00028627328913135745,0.4815742032313364,0.15805004756670904,28,0.9777388764527187,torque_residual_run_04,blind_05,1.0882171301334629,38.051466746250966,6.938369696632849,0.8190727203322575,100.0,24.808986463563542,0.0,1740.04875,0,226,0,2.410258566121561,0.0,1.0,0.0,1.0,0,no,peak_force
fixed_hybrid,,,blind_06,7882380471846633001,1368606503599248569,0.00662421126353067,0.3806296112965645,-0.39960227709475227,0.0006599826637105619,0.3505657232041277,0.8912615928576342,2,1.0687997156369913,hybrid,blind_06,1.1803569930964557,29.704330622148213,13.336561987405236,2.6304259954340607,100.0,24.779263489832626,0.0,256.86175,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_06,7882380471846633001,1368606503599248569,0.00662421126353067,0.3806296112965645,-0.39960227709475227,0.0006599826637105619,0.3505657232041277,0.8912615928576342,2,1.0687997156369913,adaptive_hybrid,blind_06,1.1017297370895704,31.480950016401728,11.50368046404622,2.6186528571263548,100.0,24.953882357923998,0.0,338.80485000000004,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_06,7882380471846633001,1368606503599248569,0.00662421126353067,0.3806296112965645,-0.39960227709475227,0.0006599826637105619,0.3505657232041277,0.8912615928576342,2,1.0687997156369913,safe_adaptive_hybrid,blind_06,1.1017512027351979,31.481012503669525,11.503702635498232,2.6186519811340583,100.0,24.953883118380077,0.0,626.8182999999999,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_06,7882380471846633001,1368606503599248569,0.00662421126353067,0.3806296112965645,-0.39960227709475227,0.0006599826637105619,0.3505657232041277,0.8912615928576342,2,1.0687997156369913,torque_residual_run_00,blind_06,1.1772280560021997,31.498176020700043,9.153425469247559,2.629417929634769,100.0,25.020797031822,0.0,830.5226,0,226,0,2.9228985938060967,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_06,7882380471846633001,1368606503599248569,0.00662421126353067,0.3806296112965645,-0.39960227709475227,0.0006599826637105619,0.3505657232041277,0.8912615928576342,2,1.0687997156369913,torque_residual_run_01,blind_06,1.1210380953464956,32.11987206107348,9.206802031114218,2.631306523564217,100.0,25.00823832784003,0.0,1055.5242,0,226,0,2.5950997943466123,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_06,7882380471846633001,1368606503599248569,0.00662421126353067,0.3806296112965645,-0.39960227709475227,0.0006599826637105619,0.3505657232041277,0.8912615928576342,2,1.0687997156369913,torque_residual_run_02,blind_06,1.144002417969282,32.13946019361851,9.100714144537069,2.6297748317040104,100.0,25.02860796356207,0.0,991.37035,0,226,0,2.8735210294495626,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_06,7882380471846633001,1368606503599248569,0.00662421126353067,0.3806296112965645,-0.39960227709475227,0.0006599826637105619,0.3505657232041277,0.8912615928576342,2,1.0687997156369913,torque_residual_run_03,blind_06,1.1665413347732159,32.85183566915627,9.631020753659636,2.629296719749746,100.0,25.00338023686029,0.0,1789.08955,0,226,0,2.4589884750355373,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_06,7882380471846633001,1368606503599248569,0.00662421126353067,0.3806296112965645,-0.39960227709475227,0.0006599826637105619,0.3505657232041277,0.8912615928576342,2,1.0687997156369913,torque_residual_run_04,blind_06,1.1678619392524763,31.57122930465991,9.612353922919738,2.6308857354742803,100.0,25.008368970211414,0.0,1763.8452,0,226,0,2.5635136464221056,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_07,5165992133808271741,4212905083092472312,0.008709218501211825,0.7089656162958147,-4.050812883991716,0.0007641392127954138,0.43104424212424286,0.7823691600938489,16,1.0971506271953828,hybrid,blind_07,1.2989523436275476,36.51766875740781,19.883796294630837,3.3570355721830363,100.0,23.515831013115893,0.0,255.80335,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
adaptive_hybrid,,,blind_07,5165992133808271741,4212905083092472312,0.008709218501211825,0.7089656162958147,-4.050812883991716,0.0007641392127954138,0.43104424212424286,0.7823691600938489,16,1.0971506271953828,adaptive_hybrid,blind_07,1.2805589569242806,36.870594048914654,16.389540042455955,3.351145614366281,100.0,23.646467969198415,0.0,394.4718,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
