trace,index,wrench_max_abs_error,torque_max_abs_error,equivalent_mu,update_ready,projection_status,projection_scale
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4534,8.881784197001252e-16,4.440892098500626e-16,0.5018910899899093,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4535,1.1102230246251565e-15,1.3322676295501878e-15,0.5017926648402518,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4536,1.1102230246251565e-15,1.3322676295501878e-15,0.5017464423262086,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4537,1.3877787807814457e-17,4.440892098500626e-16,0.5016849464172451,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4538,6.505213034913027e-19,2.220446049250313e-16,0.5016203449653069,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4539,1.3010426069826053e-18,2.220446049250313e-16,0.5016092907219514,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4540,1.3010426069826053e-18,2.220446049250313e-16,0.5016064548685969,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4541,1.1102230246251565e-15,1.1102230246251565e-15,0.5015953307618372,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4542,8.881784197001252e-16,3.552713678800501e-15,0.5015356407738804,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4543,1.1102230246251565e-15,1.7763568394002505e-15,0.5015070177791804,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4544,1.1102230246251565e-15,1.3322676295501878e-15,0.5014608844605277,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4545,1.1102230246251565e-15,1.3322676295501878e-15,0.5013972067753472,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4546,8.881784197001252e-16,2.220446049250313e-16,0.5013694205156728,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4547,2.6020852139652106e-18,2.220446049250313e-16,0.5013234698665622,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4548,8.673617379884035e-19,0.0,0.5012967177457205,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4549,1.1102230246251565e-15,1.3322676295501878e-15,0.5012489466204646,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4550,8.881784197001252e-16,4.440892098500626e-16,0.5012084945727296,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4551,6.938893903907228e-18,3.552713678800501e-15,0.5012026424143836,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4552,1.1102230246251565e-15,1.1102230246251565e-15,0.5011470371030725,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4553,1.1102230246251565e-15,1.1102230246251565e-15,0.50115024342664,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4554,8.673617379884035e-19,8.881784197001252e-16,0.50118484149791,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4555,2.6020852139652106e-18,3.552713678800501e-15,0.5011501229640191,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4556,1.7763568394002505e-15,0.0,0.5010443236624472,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4557,1.1102230246251565e-15,1.3322676295501878e-15,0.5009888669956598,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4558,0.0,4.440892098500626e-16,0.500960127503122,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4559,1.1102230246251565e-15,1.3322676295501878e-15,0.500913864344921,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4560,1.1102230246251565e-15,1.1102230246251565e-15,0.5009079351484383,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4561,1.7763568394002505e-15,4.440892098500626e-16,0.5009164276235346,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4562,3.469446951953614e-18,0.0,0.5008595341353366,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4563,8.881784197001252e-16,4.440892098500626e-16,0.500854132347251,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4564,8.881784197001252e-16,4.440892098500626e-16,0.500779233337565,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4565,3.469446951953614e-18,2.220446049250313e-16,0.5007268038600616,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4566,0.0,8.881784197001252e-16,0.5007125256577285,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4567,2.6020852139652106e-18,3.552713678800501e-15,0.5006874363070707,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4568,7.806255641895632e-18,0.0,0.500669758580107,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4569,1.1102230246251565e-15,1.1102230246251565e-15,0.5006880090093131,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4570,1.1102230246251565e-15,1.3322676295501878e-15,0.5006590298416214,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4571,8.881784197001252e-16,6.661338147750939e-16,0.5006268416589668,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4572,6.071532165918825e-18,3.552713678800501e-15,0.5006027687386619,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4573,2.7755575615628914e-17,6.661338147750939e-16,0.5006156557929683,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4574,1.1102230246251565e-15,1.3322676295501878e-15,0.5006214341784436,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4575,0.0,0.0,0.5005740158348893,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4576,1.1102230246251565e-15,3.552713678800501e-15,0.5005301977875625,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4577,5.551115123125783e-16,5.551115123125783e-16,0.5004768269661916,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4578,2.6020852139652106e-18,0.0,0.5004825516825537,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4579,8.881784197001252e-16,8.881784197001252e-16,0.5004460787701089,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4580,1.1102230246251565e-15,1.3322676295501878e-15,0.5004212575313631,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4581,3.469446951953614e-18,0.0,0.5003883541563308,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4582,8.881784197001252e-16,4.440892098500626e-16,0.5003424226580478,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4583,2.7755575615628914e-17,2.220446049250313e-16,0.500244528441216,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4584,1.1102230246251565e-15,1.0547118733938987e-15,0.5001940817679644,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4585,8.881784197001252e-16,3.552713678800501e-15,0.5001481560304766,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4586,2.7755575615628914e-17,4.440892098500626e-16,0.5000928727063799,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4587,1.7763568394002505e-15,3.552713678800501e-15,0.5000565726848817,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4588,8.881784197001252e-16,4.440892098500626e-16,0.5000274379508941,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4589,1.7763568394002505e-15,1.3322676295501878e-15,0.49995913818586774,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4590,0.0,4.440892098500626e-16,0.499918868467015,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4591,0.0,0.0,0.49982013634735006,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4592,3.469446951953614e-18,4.440892098500626e-16,0.4998164476364663,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4593,1.1102230246251565e-15,1.7763568394002505e-15,0.4998111917030268,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4594,3.469446951953614e-18,4.440892098500626e-16,0.4997225827837339,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4595,1.1102230246251565e-15,1.1102230246251565e-15,0.4997520131309399,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4596,1.734723475976807e-18,2.220446049250313e-16,0.4997254439540702,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4597,0.0,0.0,0.4996998666382028,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4598,2.7755575615628914e-17,3.552713678800501e-15,0.49966835561585515,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4599,3.469446951953614e-18,4.440892098500626e-16,0.49964425726213085,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4600,8.881784197001252e-16,4.440892098500626e-16,0.49960299355200927,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4601,1.1102230246251565e-15,1.1102230246251565e-15,0.49954782386171764,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4602,1.1102230246251565e-15,1.1102230246251565e-15,0.49950101940870256,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4603,0.0,8.881784197001252e-16,0.49947869739458645,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4604,3.469446951953614e-18,8.881784197001252e-16,0.4994245785813952,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4605,0.0,2.220446049250313e-16,0.49940635298099517,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4606,0.0,0.0,0.4993756716847878,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4607,1.1102230246251565e-15,1.3322676295501878e-15,0.4993255566279213,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4608,1.1102230246251565e-15,1.1102230246251565e-15,0.49935823340345026,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4609,1.7763568394002505e-15,3.552713678800501e-15,0.49935871501638635,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4610,1.7763568394002505e-15,3.552713678800501e-15,0.49931546348266087,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4611,1.1102230246251565e-15,1.3322676295501878e-15,0.4992893343398085,True,unchanged,1.0
