scale,method,case_index,scenario,simulation_seed,wall_yaw_deg,wall_time_constant_s,tool_mass_kg,duration_s,has_raw_contact,force_rmse_n,peak_force_n,tangent_rmse_mm,contact_ratio_pct,saturation_pct,orientation_rmse_deg,measurement_rmse_n,seconds_over_35_n,first_raw_contact_time_s,max_penetration_mm,evaluation_median_penetration_mm,projection_pct,max_compensation_force_n,tangent_velocity_error_rms_m_s,minimum_torque_headroom_nm,minimum_reserved_torque_headroom_nm,frozen_metric_max_abs_error,failed_gates,all_gates_pass
2.0,online,16,surface_dev_16,11,15.0,0.005,0.1,4.5,True,0.18300240246481567,12.652065967202299,1.4053053618682563,100.0,0.0,0.23884480324160165,0.2032533402641488,0.0,0.546,0.7888893134163182,0.6563091818171212,0.0,5.984360762996737,0.0045719071027280804,5.91346594117744,4.713465941177441,,,yes
2.0,baseline,17,surface_dev_17,29,15.0,0.005,0.1,4.5,True,0.18679619517971865,12.630452203089886,11.786541910207374,100.0,0.0,0.21624914768316636,0.20842901324694377,0.0,0.546,0.7886747720974724,0.6650527708735328,0.0,0.0,0.018323512411135043,6.007298811875561,4.807298811875562,,,yes
2.0,integral,17,surface_dev_17,29,15.0,0.005,0.1,4.5,True,0.20467913105687346,12.688438207062044,8.16319291200875,100.0,0.0,0.27344502629129025,0.20838599393693233,0.0,0.546,0.7886543430137214,0.6426788854514351,0.0,5.1786717070555985,0.01767463405611347,5.930838052662534,4.730838052662535,,,yes
2.0,friction,17,surface_dev_17,29,15.0,0.005,0.1,4.5,True,0.16973639943770313,12.571809962530981,1.9091927375286015,100.0,0.0,0.22806409568700603,0.20879226137177342,0.0,0.546,0.7886747720973961,0.6584587774846572,0.0,5.641496802581593,0.0041930857020536574,5.920819868432879,4.72081986843288,,,yes
2.0,online,17,surface_dev_17,29,15.0,0.005,0.1,4.5,True,0.17792393548749935,12.629022589436339,1.3981566719711305,100.0,0.0,0.23913107423530697,0.20907983052498272,0.0,0.546,0.7886747720973961,0.6563508549766155,0.0,5.984360762996737,0.004645523586741214,5.911672679923679,4.71167267992368,,,yes
2.0,baseline,18,surface_dev_18,11,15.0,0.005,0.13,4.5,True,0.1940855755860109,12.611016114401641,11.799712436298535,100.0,0.0,0.21606411527855252,0.20264964271765828,0.0,0.546,0.7873275498929654,0.6632765729405379,0.0,0.0,0.018321394626635,5.967989772963368,4.767989772963369,,,yes
2.0,integral,18,surface_dev_18,11,15.0,0.005,0.13,4.5,True,0.20955169488535397,12.65793690309175,8.178652395964706,100.0,0.0,0.2732418920645257,0.20236028202276782,0.0,0.546,0.7873097512568622,0.6409837068239184,0.0,5.184377012067096,0.017646370941130522,5.892265712644673,4.692265712644674,,,yes
2.0,friction,18,surface_dev_18,11,15.0,0.005,0.13,4.5,True,0.1757344549899722,12.59388839829955,1.93000152275109,100.0,0.0,0.22793276337269586,0.20302873645952355,0.0,0.546,0.7873275498931874,0.6562076814621322,0.0,5.624751062673566,0.0041420193454612545,5.880419602090516,4.680419602090517,,,yes
2.0,online,18,surface_dev_18,11,15.0,0.005,0.13,4.5,True,0.1833381121228167,12.653036221356228,1.4119704363000305,100.0,0.0,0.23890759025844407,0.20321851951668093,0.0,0.546,0.7873275498931874,0.6541154701767866,0.0,5.984360762996737,0.004595932436371975,5.869008382561461,4.6690083825614614,,,yes
2.0,baseline,19,surface_dev_19,29,15.0,0.005,0.13,4.5,True,0.1869802709292668,12.631414052312977,11.789591679556686,100.0,0.0,0.21631081169108504,0.20837965412788503,0.0,0.548,0.787115002620048,0.6628705110110038,0.0,0.0,0.01833822442377455,5.962841932640888,4.762841932640889,,,yes
2.0,integral,19,surface_dev_19,29,15.0,0.005,0.13,4.5,True,0.20475775848742248,12.689413693387795,8.166935302251614,100.0,0.0,0.2735465735047069,0.2083425281043272,0.0,0.548,0.7870947062189395,0.6404325297414727,0.0,5.179230971652135,0.017699935353660236,5.886268958334657,4.686268958334658,,,yes
2.0,friction,19,surface_dev_19,29,15.0,0.005,0.13,4.5,True,0.16980827161707895,12.573018852316102,1.9143668168882442,100.0,0.0,0.22812307132611553,0.20875610050429624,0.0,0.548,0.787115002620048,0.6562732249729819,0.0,5.6412880963594265,0.004212791384581109,5.876350534283075,4.676350534283076,,,yes
2.0,online,19,surface_dev_19,29,15.0,0.005,0.13,4.5,True,0.17799546251411272,12.630155190257486,1.4048537121613338,100.0,0.0,0.23919532101818838,0.2090523876624738,0.0,0.548,0.787115002620048,0.6541132869517778,0.0,5.984360762996737,0.004670275354981494,5.867184871851671,4.6671848718516715,,,yes
2.0,baseline,20,surface_dev_20,11,15.0,0.012,0.1,4.5,True,0.19624362888020772,12.641122663089812,11.801479412874606,100.0,0.0,0.21617435218872158,0.20323380779503694,0.0,0.546,0.8500984585981599,0.716840853021785,0.0,0.0,0.018332531988719602,6.011148836334527,4.811148836334528,,,yes
2.0,integral,20,surface_dev_20,11,15.0,0.012,0.1,4.5,True,0.2115634558614952,12.664788326924189,8.182993454579186,100.0,0.0,0.2733055650983282,0.20292001052159467,0.0,0.546,0.8500791708870372,0.6946121197768038,0.0,5.183271953801262,0.017660495078073712,5.935631378091665,4.735631378091666,,,yes
2.0,friction,20,surface_dev_20,11,15.0,0.012,0.1,4.5,True,0.17717725861299252,12.61012272019903,1.9314300835594966,100.0,0.0,0.22795210732713506,0.20347064065920611,0.0,0.546,0.8500984585980871,0.7096741435212474,0.0,5.626797239482188,0.004121005166775972,5.9237175039125525,4.723717503912553,,,yes
2.0,online,20,surface_dev_20,11,15.0,0.012,0.1,4.5,True,0.18459657044180247,12.690609430821338,1.4231823886868546,100.0,0.0,0.23899983656300494,0.20367405174550499,0.0,0.546,0.8500984585980871,0.7075217540592118,0.0,5.984360762996737,0.004599265051003498,5.912403849865496,4.712403849865496,,,yes
2.0,baseline,21,surface_dev_21,29,15.0,0.012,0.1,4.5,True,0.18926402415918975,12.644401376333647,11.791382506306656,100.0,0.0,0.2164240018835774,0.20894081589761582,0.0,0.546,0.849928942266237,0.716318242517118,0.0,0.0,0.018350833572047694,6.006165057320343,4.806165057320344,,,yes
2.0,integral,21,surface_dev_21,29,15.0,0.012,0.1,4.5,True,0.20687790361083694,12.701819435567597,8.17146096019698,100.0,0.0,0.27361714238281803,0.20888391775015372,0.0,0.546,0.8499069601438161,0.6939874886250346,0.0,5.178045592082071,0.017717364954110013,5.92979184614113,4.729791846141131,,,yes
2.0,friction,21,surface_dev_21,29,15.0,0.012,0.1,4.5,True,0.17138050916818354,12.58287103607501,1.915875936598056,100.0,0.0,0.2281486917624396,0.20915069520510865,0.0,0.546,0.8499289422661365,0.7096143180751625,0.0,5.643903754466076,0.004191512444842785,5.9197967013731905,4.719796701373191,,,yes
2.0,online,21,surface_dev_21,29,15.0,0.012,0.1,4.5,True,0.1793766373097001,12.66601169751582,1.4148378338585854,100.0,0.0,0.23927621933898272,0.20947412921943584,0.0,0.546,0.8499289422661365,0.7076444574142509,0.0,5.984360762996737,0.0046666014559175765,5.910694668563112,4.710694668563113,,,yes
2.0,baseline,22,surface_dev_22,11,15.0,0.012,0.13,4.5,True,0.1966692648132495,12.642100195545995,11.804513892908304,100.0,0.0,0.21623412773297035,0.20317266682473598,0.0,0.546,0.8483799247857964,0.7146270529857675,0.0,0.0,0.018347030536481564,5.9667364261287466,4.766736426128747,,,yes
2.0,integral,22,surface_dev_22,11,15.0,0.012,0.13,4.5,True,0.21187042322428654,12.66637095858514,8.18671191183398,100.0,0.0,0.27340526349253963,0.20286712670769622,0.0,0.546,0.8483607423488936,0.6923202419583212,0.0,5.183737183873004,0.017685422028796163,5.891087520458031,4.691087520458032,,,yes
2.0,friction,22,surface_dev_22,11,15.0,0.012,0.13,4.5,True,0.17753342233748212,12.610482188165749,1.9366237104279513,100.0,0.0,0.228009979508084,0.20342220958042131,0.0,0.546,0.8483799247857928,0.7074693279828774,0.0,5.626618169248163,0.004140672578336861,5.8792832954917955,4.679283295491796,,,yes
2.0,online,22,surface_dev_22,11,15.0,0.012,0.13,4.5,True,0.1849378937392853,12.691501445988491,1.4299464318588906,100.0,0.0,0.23906462742864332,0.20363528431939418,0.0,0.546,0.8483799247857928,0.7053176754278027,0.0,5.984360762996737,0.004624571638051463,5.867951359131183,4.667951359131184,,,yes
2.0,baseline,23,surface_dev_23,29,15.0,0.012,0.13,4.5,True,0.18944776592478096,12.645648155297684,11.794410056302404,100.0,0.0,0.21648387348582482,0.2088874665579359,0.0,0.548,0.8482113310162125,0.714153478494916,0.0,0.0,0.018365388193589665,5.961707192787167,4.761707192787168,,,yes
2.0,integral,23,surface_dev_23,29,15.0,0.012,0.13,4.5,True,0.20695772232289916,12.70271073999394,8.175177548064278,100.0,0.0,0.27371724785859797,0.20883563628113086,0.0,0.548,0.8481894721849466,0.6917477848620117,0.0,5.178611230392128,0.017742467725982834,5.885221051252293,4.685221051252293,,,yes
2.0,friction,23,surface_dev_23,29,15.0,0.012,0.13,4.5,True,0.17146561965049772,12.584308412201885,1.9210771090886811,100.0,0.0,0.228206900799122,0.20911112227578554,0.0,0.548,0.8482113310161674,0.7074088553630179,0.0,5.6437471559693995,0.004211356403938603,5.875328596300706,4.675328596300707,,,yes
2.0,online,23,surface_dev_23,29,15.0,0.012,0.13,4.5,True,0.17945694384220617,12.666953384961898,1.4215684298752862,100.0,0.0,0.23933837686179704,0.2094442500424513,0.0,0.548,0.8482113310161674,0.7054102410334451,0.0,5.984360762996737,0.004691149632688309,5.866206127224305,4.666206127224306,,,yes
